orthogroup	gene	annot
OG0000004	YuYa2v21043405m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21043417m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21043424m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21043428m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21043431m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21045257m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21049815m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21062962m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21066820m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21067111m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21067114m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21069149m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21069152m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21070012m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21071475m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075614m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075648m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075650m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075651m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075654m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075675m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075676m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075679m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075682m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21075684m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21076032m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21077625m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21078406m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21080773m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21081958m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21081960m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21084257m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21084280m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21084282m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21091384m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21091386m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21091387m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21092151m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21094787m	Leucine-rich repeat protein kinase family protein
OG0000004	YuYa2v21094829m	Leucine-rich repeat protein kinase family protein
OG0000005	YuYa2v21006784m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21014032m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21014033m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21029001m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21029008m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21029012m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21029015m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21029020m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21029022m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21029024m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21044652m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21044654m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21044656m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21051808m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21051812m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21051813m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21054907m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21054908m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21061749m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21071738m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21071739m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21071742m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21071743m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21073761m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21091761m	Concanavalin A-like lectin family protein
OG0000005	YuYa2v21095356m	Concanavalin A-like lectin family protein
OG0000006	YuYa2v21002944m	GAG/POL/ENV polyprotein
OG0000006	YuYa2v21053879m	GAG/POL/ENV polyprotein
OG0000006	YuYa2v21064192m	GAG/POL/ENV polyprotein
OG0000006	YuYa2v21068091m	GAG/POL/ENV polyprotein
OG0000007	YuYa2v21013198m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21013323m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21052184m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21052187m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21052188m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21052191m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21052254m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21052332m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21067856m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21072412m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21072896m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21079156m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21087589m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21088879m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21094752m	NB-ARC domain-containing disease resistance protein
OG0000007	YuYa2v21095903m	NB-ARC domain-containing disease resistance protein
OG0000008	YuYa2v21001852m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21003058m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21025562m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21030023m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21036766m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21043354m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21051779m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21058580m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21058840m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21062786m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21079705m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21083825m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21085908m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000008	YuYa2v21087001m	Reverse transcriptase (RNA-dependent DNA polymerase)
OG0000009	YuYa2v21006675m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21014510m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047289m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047291m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047292m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047298m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047304m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047308m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047314m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047315m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047316m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047318m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21047320m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051550m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051552m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051556m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051557m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051559m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051570m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051571m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051572m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051582m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051587m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051594m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21051701m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21064623m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21064630m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21064632m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21064638m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21070880m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21073658m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21081330m	S-locus lectin protein kinase family protein
OG0000009	YuYa2v21088431m	S-locus lectin protein kinase family protein
OG0000010	YuYa2v21004590m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21009619m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21010609m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21010685m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21012206m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21012549m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21021047m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21022728m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21024196m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21024749m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21025504m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21026101m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21029134m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21031591m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21031676m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21031867m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21032338m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21036511m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21037609m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21037897m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21039151m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21041728m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21042007m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21044148m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21045047m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21048324m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21049169m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21052803m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21055793m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21059372m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21061383m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21062739m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21064288m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21067518m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21067726m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21068643m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21070157m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21071884m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21073463m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21074252m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21078337m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21079607m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21079925m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21081869m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21082531m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21084416m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21085549m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21087333m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21090444m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21091732m	BED zinc finger ;hAT family dimerisation domain
OG0000010	YuYa2v21092408m	BED zinc finger ;hAT family dimerisation domain
OG0000011	YuYa2v21001165m	wall associated kinase 4
OG0000011	YuYa2v21014119m	wall associated kinase 4
OG0000011	YuYa2v21014121m	wall associated kinase 4
OG0000011	YuYa2v21033975m	wall associated kinase 4
OG0000011	YuYa2v21033976m	wall associated kinase 4
OG0000011	YuYa2v21061425m	wall associated kinase 4
OG0000011	YuYa2v21065469m	wall associated kinase 4
OG0000011	YuYa2v21065473m	wall associated kinase 4
OG0000011	YuYa2v21065509m	wall associated kinase 4
OG0000011	YuYa2v21065512m	wall associated kinase 4
OG0000011	YuYa2v21065534m	wall associated kinase 4
OG0000011	YuYa2v21068655m	wall associated kinase 4
OG0000011	YuYa2v21080829m	wall associated kinase 4
OG0000011	YuYa2v21085638m	wall associated kinase 4
OG0000011	YuYa2v21085639m	wall associated kinase 4
OG0000011	YuYa2v21091010m	wall associated kinase 4
OG0000011	YuYa2v21091014m	wall associated kinase 4
OG0000011	YuYa2v21094810m	wall associated kinase 4
OG0000011	YuYa2v21094943m	wall associated kinase 4
OG0000012	YuYa2v21003504m	Peroxidase superfamily protein
OG0000012	YuYa2v21007785m	Peroxidase superfamily protein
OG0000012	YuYa2v21012590m	Peroxidase superfamily protein
OG0000012	YuYa2v21015164m	Peroxidase superfamily protein
OG0000012	YuYa2v21015166m	Peroxidase superfamily protein
OG0000012	YuYa2v21015172m	Peroxidase superfamily protein
OG0000012	YuYa2v21015173m	Peroxidase superfamily protein
OG0000012	YuYa2v21015174m	Peroxidase superfamily protein
OG0000012	YuYa2v21020941m	Peroxidase superfamily protein
OG0000012	YuYa2v21027588m	Peroxidase superfamily protein
OG0000012	YuYa2v21032443m	Peroxidase superfamily protein
OG0000012	YuYa2v21033710m	Peroxidase superfamily protein
OG0000012	YuYa2v21039194m	Peroxidase superfamily protein
OG0000012	YuYa2v21039195m	Peroxidase superfamily protein
OG0000012	YuYa2v21041327m	Peroxidase superfamily protein
OG0000012	YuYa2v21043138m	Peroxidase superfamily protein
OG0000012	YuYa2v21043139m	Peroxidase superfamily protein
OG0000012	YuYa2v21043750m	Peroxidase superfamily protein
OG0000012	YuYa2v21047195m	Peroxidase superfamily protein
OG0000012	YuYa2v21051458m	Peroxidase superfamily protein
OG0000012	YuYa2v21060894m	Peroxidase superfamily protein
OG0000012	YuYa2v21060895m	Peroxidase superfamily protein
OG0000012	YuYa2v21060896m	Peroxidase superfamily protein
OG0000012	YuYa2v21069389m	Peroxidase superfamily protein
OG0000012	YuYa2v21070961m	Peroxidase superfamily protein
OG0000012	YuYa2v21070962m	Peroxidase superfamily protein
OG0000012	YuYa2v21071880m	Peroxidase superfamily protein
OG0000012	YuYa2v21074049m	Peroxidase superfamily protein
OG0000012	YuYa2v21087680m	Peroxidase superfamily protein
OG0000012	YuYa2v21087726m	Peroxidase superfamily protein
OG0000013	YuYa2v21008278m	myb domain protein 13
OG0000013	YuYa2v21016015m	myb domain protein 13
OG0000013	YuYa2v21016616m	myb domain protein 13
OG0000013	YuYa2v21016619m	myb domain protein 13
OG0000013	YuYa2v21018604m	myb domain protein 13
OG0000013	YuYa2v21020051m	myb domain protein 13
OG0000013	YuYa2v21025062m	myb domain protein 13
OG0000013	YuYa2v21026136m	myb domain protein 13
OG0000013	YuYa2v21027012m	myb domain protein 13
OG0000013	YuYa2v21031175m	myb domain protein 13
OG0000013	YuYa2v21031795m	myb domain protein 13
OG0000013	YuYa2v21033378m	myb domain protein 13
OG0000013	YuYa2v21034920m	myb domain protein 13
OG0000013	YuYa2v21045764m	myb domain protein 13
OG0000013	YuYa2v21050253m	myb domain protein 13
OG0000013	YuYa2v21051633m	myb domain protein 13
OG0000013	YuYa2v21062247m	myb domain protein 13
OG0000013	YuYa2v21062604m	myb domain protein 13
OG0000013	YuYa2v21063136m	myb domain protein 13
OG0000013	YuYa2v21064695m	myb domain protein 13
OG0000013	YuYa2v21064860m	myb domain protein 13
OG0000013	YuYa2v21065120m	myb domain protein 13
OG0000013	YuYa2v21065553m	myb domain protein 13
OG0000013	YuYa2v21068636m	myb domain protein 13
OG0000013	YuYa2v21071465m	myb domain protein 13
OG0000013	YuYa2v21071723m	myb domain protein 13
OG0000013	YuYa2v21072944m	myb domain protein 13
OG0000013	YuYa2v21087239m	myb domain protein 13
OG0000013	YuYa2v21087240m	myb domain protein 13
OG0000013	YuYa2v21093503m	myb domain protein 13
OG0000013	YuYa2v21095724m	myb domain protein 13
OG0000014	YuYa2v21003778m	Protein kinase superfamily protein
OG0000014	YuYa2v21042902m	Protein kinase superfamily protein
OG0000014	YuYa2v21042903m	Protein kinase superfamily protein
OG0000014	YuYa2v21042906m	Protein kinase superfamily protein
OG0000014	YuYa2v21042908m	Protein kinase superfamily protein
OG0000014	YuYa2v21043367m	Protein kinase superfamily protein
OG0000014	YuYa2v21043369m	Protein kinase superfamily protein
OG0000014	YuYa2v21043370m	Protein kinase superfamily protein
OG0000014	YuYa2v21077387m	Protein kinase superfamily protein
OG0000014	YuYa2v21077389m	Protein kinase superfamily protein
OG0000014	YuYa2v21077567m	Protein kinase superfamily protein
OG0000014	YuYa2v21077570m	Protein kinase superfamily protein
OG0000014	YuYa2v21077573m	Protein kinase superfamily protein
OG0000014	YuYa2v21077574m	Protein kinase superfamily protein
OG0000014	YuYa2v21082367m	Protein kinase superfamily protein
OG0000014	YuYa2v21082369m	Protein kinase superfamily protein
OG0000014	YuYa2v21082370m	Protein kinase superfamily protein
OG0000014	YuYa2v21082372m	Protein kinase superfamily protein
OG0000014	YuYa2v21082375m	Protein kinase superfamily protein
OG0000014	YuYa2v21082718m	Protein kinase superfamily protein
OG0000014	YuYa2v21089884m	Protein kinase superfamily protein
OG0000014	YuYa2v21093764m	Protein kinase superfamily protein
OG0000014	YuYa2v21093862m	Protein kinase superfamily protein
OG0000015	YuYa2v21001816m	Dof-type zinc finger DNA-binding family protein
